,session,code,group,id_in_group,round,arrival,choice,certainty,bonus,strategy,simple,cutoff,fault,payoff
794,px95dqer,5yxo9new,20,1,20,8.2,1.0,0.99,-0.01,,,,,21.26
795,px95dqer,mpu1zlwy,20,2,20,8.1,1.0,0.99,-0.01,,,,,21.630000000000003
796,px95dqer,5yxo9new,20,1,21,9.0,0.0,0.75,-0.58,,,,,21.26
797,px95dqer,mpu1zlwy,20,2,21,9.1,0.0,0.75,-0.58,,,,,21.630000000000003
798,px95dqer,5yxo9new,20,1,22,8.5,1.0,0.75,-2.77,,,,,21.26
799,px95dqer,mpu1zlwy,20,2,22,9.0,0.0,0.75,-2.77,,,,,21.630000000000003
800,px95dqer,5yxo9new,20,1,23,8.2,1.0,0.99,-0.01,,,,,21.26
801,px95dqer,mpu1zlwy,20,2,23,8.3,1.0,0.99,-0.01,,,,,21.630000000000003
802,px95dqer,5yxo9new,20,1,24,8.1,1.0,0.99,-0.01,,,,,21.26
803,px95dqer,mpu1zlwy,20,2,24,8.2,1.0,0.99,-0.01,,,,,21.630000000000003
804,px95dqer,5yxo9new,20,1,25,8.4,1.0,0.99,-0.01,,,,,21.26
805,px95dqer,mpu1zlwy,20,2,25,8.3,1.0,0.99,-0.01,,,,,21.630000000000003
806,px95dqer,5yxo9new,20,1,26,8.1,1.0,0.99,-0.01,,,,,21.26
807,px95dqer,mpu1zlwy,20,2,26,8.0,1.0,0.99,-0.01,,,,,21.630000000000003
808,px95dqer,5yxo9new,20,1,27,9.0,0.0,0.625,-0.94,,,,,21.26
809,px95dqer,mpu1zlwy,20,2,27,9.1,0.0,0.99,-0.02,,,,,21.630000000000003
810,px95dqer,5yxo9new,20,1,28,8.1,1.0,0.99,-0.01,,,,,21.26
811,px95dqer,mpu1zlwy,20,2,28,8.0,1.0,0.99,-0.01,,,,,21.630000000000003
812,px95dqer,5yxo9new,20,1,29,8.2,1.0,0.99,-0.01,,,,,21.26
813,px95dqer,mpu1zlwy,20,2,29,8.1,1.0,0.99,-0.01,,,,,21.630000000000003
814,px95dqer,5yxo9new,20,1,30,8.3,1.0,0.99,-0.01,"If anything else that 8.50 and 9.00 very certain.   Only if it was those too i was ""sligtly certain""",1.0,8.0,,21.26
815,px95dqer,mpu1zlwy,20,2,30,8.4,1.0,0.99,-0.01,Being uncertain when the times is close to the time we have to go to the office,1.0,8.5,,21.630000000000003
816,px95dqer,dcau976a,21,1,1,9.0,0.0,0.875,-4.16,,,,,13.740000000000002
817,px95dqer,d9gjkz3u,21,2,1,8.5,1.0,0.875,-4.16,,,,,0.0
818,px95dqer,dcau976a,21,1,2,8.1,1.0,0.99,-0.01,,,,,13.740000000000002
819,px95dqer,d9gjkz3u,21,2,2,8.2,1.0,0.99,-0.01,,,,,0.0
820,px95dqer,dcau976a,21,1,3,9.0,0.0,0.625,-1.96,,,,,13.740000000000002
821,px95dqer,d9gjkz3u,21,2,3,8.5,1.0,0.75,-2.77,,,,,0.0
822,px95dqer,dcau976a,21,1,4,8.2,1.0,0.99,-0.01,,,,,13.740000000000002
823,px95dqer,d9gjkz3u,21,2,4,8.1,1.0,0.99,-0.01,,,,,0.0
824,px95dqer,dcau976a,21,1,5,8.2,1.0,0.99,-0.01,,,,,13.740000000000002
825,px95dqer,d9gjkz3u,21,2,5,8.3,1.0,0.99,-0.01,,,,,0.0
826,px95dqer,dcau976a,21,1,6,8.5,0.0,0.75,-2.77,,,,,13.740000000000002
827,px95dqer,d9gjkz3u,21,2,6,8.4,1.0,0.99,-9.21,,,,,0.0
828,px95dqer,dcau976a,21,1,7,8.5,0.0,0.625,-1.96,,,,,13.740000000000002
829,px95dqer,d9gjkz3u,21,2,7,8.4,1.0,0.875,-4.16,,,,,0.0
830,px95dqer,dcau976a,21,1,8,8.5,1.0,0.875,-0.13,,,,,13.740000000000002
831,px95dqer,d9gjkz3u,21,2,8,8.4,1.0,0.75,-0.29,,,,,0.0
832,px95dqer,dcau976a,21,1,9,8.5,1.0,0.875,-0.13,,,,,13.740000000000002
833,px95dqer,d9gjkz3u,21,2,9,8.4,1.0,0.99,-0.01,,,,,0.0
834,px95dqer,dcau976a,21,1,10,8.1,1.0,0.99,-0.01,,,,,13.740000000000002
835,px95dqer,d9gjkz3u,21,2,10,8.0,1.0,0.99,-0.01,,,,,0.0
836,px95dqer,dcau976a,21,1,11,8.1,1.0,0.99,-0.01,,,,,13.740000000000002
837,px95dqer,d9gjkz3u,21,2,11,8.0,1.0,0.99,-0.01,,,,,0.0
838,px95dqer,dcau976a,21,1,12,8.3,1.0,0.99,-0.01,,,,,13.740000000000002
839,px95dqer,d9gjkz3u,21,2,12,8.2,1.0,0.99,-0.01,,,,,0.0
840,px95dqer,dcau976a,21,1,13,8.1,1.0,0.99,-0.01,,,,,13.740000000000002
841,px95dqer,d9gjkz3u,21,2,13,8.2,1.0,0.99,-0.01,,,,,0.0
842,px95dqer,dcau976a,21,1,14,8.2,1.0,0.99,-0.01,,,,,13.740000000000002
843,px95dqer,d9gjkz3u,21,2,14,8.1,1.0,0.99,-0.01,,,,,0.0
844,px95dqer,dcau976a,21,1,15,8.2,1.0,0.99,-0.01,,,,,13.740000000000002
845,px95dqer,d9gjkz3u,21,2,15,8.3,1.0,0.875,-0.13,,,,,0.0
846,px95dqer,dcau976a,21,1,16,8.3,1.0,0.99,-0.01,,,,,13.740000000000002
847,px95dqer,d9gjkz3u,21,2,16,8.2,1.0,0.99,-0.01,,,,,0.0
848,px95dqer,dcau976a,21,1,17,8.5,1.0,0.75,-2.77,,,,,13.740000000000002
849,px95dqer,d9gjkz3u,21,2,17,8.4,0.0,0.75,-2.77,,,,,0.0
850,px95dqer,dcau976a,21,1,18,8.2,1.0,0.99,-0.01,,,,,13.740000000000002
851,px95dqer,d9gjkz3u,21,2,18,8.3,1.0,0.99,-0.01,,,,,0.0
852,px95dqer,dcau976a,21,1,19,8.2,1.0,0.99,-0.01,,,,,13.740000000000002
853,px95dqer,d9gjkz3u,21,2,19,8.3,1.0,0.99,-0.01,,,,,0.0
854,px95dqer,dcau976a,21,1,20,8.1,1.0,0.99,-0.01,,,,,13.740000000000002
855,px95dqer,d9gjkz3u,21,2,20,8.0,1.0,0.99,-0.01,,,,,0.0
856,px95dqer,dcau976a,21,1,21,8.3,1.0,0.75,-0.29,,,,,13.740000000000002
857,px95dqer,d9gjkz3u,21,2,21,8.2,1.0,0.99,-0.01,,,,,0.0
858,px95dqer,dcau976a,21,1,22,8.5,0.0,0.625,-1.96,"Everything less than 8:40 go to the canteen.  8:40 consider both, but ended up being canteen most of the times",1.0,8.3,3.0,13.740000000000002
859,px95dqer,d9gjkz3u,21,2,22,8.4,1.0,0.99,-9.21,Always go to the canteen if it was before 9:00,3.0,8.4,2.0,0.0
860,px95dqer,euo571of,22,1,1,8.5,1.0,0.99,-9.21,,,,,3.960000000000001
861,px95dqer,s78dqnvv,22,2,1,9.0,0.0,0.875,-4.16,,,,,0.0
862,px95dqer,euo571of,22,1,2,8.2,1.0,0.99,-0.01,,,,,3.960000000000001
863,px95dqer,s78dqnvv,22,2,2,8.3,1.0,0.99,-0.01,,,,,0.0
864,px95dqer,euo571of,22,1,3,8.4,1.0,0.875,-0.13,,,,,3.960000000000001
865,px95dqer,s78dqnvv,22,2,3,8.5,1.0,0.75,-0.29,,,,,0.0
866,px95dqer,euo571of,22,1,4,9.0,0.0,0.625,-1.96,,,,,3.960000000000001
867,px95dqer,s78dqnvv,22,2,4,8.5,1.0,0.875,-4.16,,,,,0.0
868,px95dqer,euo571of,22,1,5,8.2,1.0,0.99,-0.01,,,,,3.960000000000001
869,px95dqer,s78dqnvv,22,2,5,8.3,1.0,0.99,-0.01,,,,,0.0
870,px95dqer,euo571of,22,1,6,8.5,1.0,0.875,-0.13,,,,,3.960000000000001
871,px95dqer,s78dqnvv,22,2,6,8.4,1.0,0.99,-0.01,,,,,0.0
872,px95dqer,euo571of,22,1,7,9.0,0.0,0.75,-0.58,,,,,3.960000000000001
873,px95dqer,s78dqnvv,22,2,7,9.1,0.0,0.99,-0.02,,,,,0.0
874,px95dqer,euo571of,22,1,8,8.1,1.0,0.99,-0.01,,,,,3.960000000000001
875,px95dqer,s78dqnvv,22,2,8,8.2,1.0,0.99,-0.01,,,,,0.0
876,px95dqer,euo571of,22,1,9,8.2,1.0,0.99,-0.01,,,,,3.960000000000001
877,px95dqer,s78dqnvv,22,2,9,8.1,1.0,0.99,-0.01,,,,,0.0
878,px95dqer,euo571of,22,1,10,8.2,1.0,0.99,-0.01,,,,,3.960000000000001
879,px95dqer,s78dqnvv,22,2,10,8.1,1.0,0.99,-0.01,,,,,0.0
880,px95dqer,euo571of,22,1,11,8.1,1.0,0.99,-0.01,,,,,3.960000000000001
881,px95dqer,s78dqnvv,22,2,11,8.0,1.0,0.99,-0.01,,,,,0.0
882,px95dqer,euo571of,22,1,12,9.0,0.0,0.75,-2.77,,,,,3.960000000000001
883,px95dqer,s78dqnvv,22,2,12,8.5,1.0,0.875,-4.16,,,,,0.0
884,px95dqer,euo571of,22,1,13,8.2,1.0,0.99,-0.01,,,,,3.960000000000001
885,px95dqer,s78dqnvv,22,2,13,8.1,1.0,0.99,-0.01,,,,,0.0
886,px95dqer,euo571of,22,1,14,9.0,0.0,0.75,-0.58,,,,,3.960000000000001
887,px95dqer,s78dqnvv,22,2,14,9.1,0.0,0.99,-0.02,,,,,0.0
888,px95dqer,euo571of,22,1,15,8.5,1.0,0.99,-9.21,,,,,3.960000000000001
889,px95dqer,s78dqnvv,22,2,15,9.0,0.0,0.99,-9.21,,,,,0.0
890,px95dqer,euo571of,22,1,16,8.1,1.0,0.99,-0.01,,,,,3.960000000000001
891,px95dqer,s78dqnvv,22,2,16,8.0,1.0,0.99,-0.01,,,,,0.0
892,px95dqer,euo571of,22,1,17,9.0,1.0,0.5,-1.39,"At or before 0850, very certain at canteen. 0900 maybe at office.",1.0,8.5,3.0,3.960000000000001
893,px95dqer,s78dqnvv,22,2,17,9.1,0.0,0.99,-9.21,go to canteen with very certain before 8:40  go to office after 8:50,1.0,8.5,3.0,0.0
894,px95dqer,yd0llx75,23,1,1,9.0,1.0,0.75,-2.77,,,,,0.0
895,px95dqer,d80v1d76,23,2,1,9.1,0.0,0.99,-9.21,,,,,2.8199999999999967
896,px95dqer,yd0llx75,23,1,2,8.4,1.0,0.875,-0.13,,,,,0.0
897,px95dqer,d80v1d76,23,2,2,8.5,1.0,0.875,-0.13,,,,,2.8199999999999967
898,px95dqer,yd0llx75,23,1,3,8.4,1.0,0.99,-0.01,,,,,0.0
899,px95dqer,d80v1d76,23,2,3,8.5,1.0,0.875,-0.13,,,,,2.8199999999999967
900,px95dqer,yd0llx75,23,1,4,8.5,1.0,0.99,-9.21,,,,,0.0
901,px95dqer,d80v1d76,23,2,4,9.0,0.0,0.875,-4.16,,,,,2.8199999999999967
902,px95dqer,yd0llx75,23,1,5,8.1,1.0,0.99,-0.01,,,,,0.0
903,px95dqer,d80v1d76,23,2,5,8.2,1.0,0.99,-0.01,,,,,2.8199999999999967
904,px95dqer,yd0llx75,23,1,6,8.4,1.0,0.875,-0.13,,,,,0.0
905,px95dqer,d80v1d76,23,2,6,8.5,1.0,0.875,-0.13,,,,,2.8199999999999967
906,px95dqer,yd0llx75,23,1,7,8.1,1.0,0.99,-0.01,,,,,0.0
907,px95dqer,d80v1d76,23,2,7,8.0,1.0,0.99,-0.01,,,,,2.8199999999999967
908,px95dqer,yd0llx75,23,1,8,8.2,1.0,0.99,-0.01,,,,,0.0
909,px95dqer,d80v1d76,23,2,8,8.3,1.0,0.99,-0.01,,,,,2.8199999999999967
910,px95dqer,yd0llx75,23,1,9,8.3,1.0,0.99,-0.01,,,,,0.0
911,px95dqer,d80v1d76,23,2,9,8.2,1.0,0.99,-0.01,,,,,2.8199999999999967
912,px95dqer,yd0llx75,23,1,10,8.2,1.0,0.99,-0.01,,,,,0.0
913,px95dqer,d80v1d76,23,2,10,8.1,1.0,0.99,-0.01,,,,,2.8199999999999967
914,px95dqer,yd0llx75,23,1,11,8.5,1.0,0.99,-9.21,,,,,0.0
915,px95dqer,d80v1d76,23,2,11,9.0,0.0,0.99,-9.21,,,,,2.8199999999999967
916,px95dqer,yd0llx75,23,1,12,9.0,0.0,0.99,-9.21,Canteen,1.0,8.4,1.0,0.0
917,px95dqer,d80v1d76,23,2,12,8.5,1.0,0.875,-4.16,Go to canteen if it's before 8:50 AM   If 8:50 AM one should consider the posibility that the colleague is arriving 10 minutes after and therefore can't make it to the canteen.,1.0,8.4,2.0,2.8199999999999967
918,px95dqer,m34i6dkf,24,1,1,8.4,1.0,0.99,-0.01,,,,,17.14
919,px95dqer,6om6iwep,24,2,1,8.5,1.0,0.99,-0.01,,,,,0.0
920,px95dqer,m34i6dkf,24,1,2,8.4,1.0,0.99,-0.01,,,,,17.14
921,px95dqer,6om6iwep,24,2,2,8.3,1.0,0.75,-0.29,,,,,0.0
922,px95dqer,m34i6dkf,24,1,3,9.0,0.0,0.75,-2.77,,,,,17.14
923,px95dqer,6om6iwep,24,2,3,8.5,1.0,0.99,-9.21,,,,,0.0
924,px95dqer,m34i6dkf,24,1,4,8.4,1.0,0.99,-0.01,,,,,17.14
925,px95dqer,6om6iwep,24,2,4,8.3,1.0,0.99,-0.01,,,,,0.0
926,px95dqer,m34i6dkf,24,1,5,9.0,1.0,0.5,-1.39,,,,,17.14
927,px95dqer,6om6iwep,24,2,5,9.1,0.0,0.5,-1.39,,,,,0.0
928,px95dqer,m34i6dkf,24,1,6,8.5,1.0,0.75,-0.29,,,,,17.14
929,px95dqer,6om6iwep,24,2,6,8.4,1.0,0.99,-0.01,,,,,0.0
930,px95dqer,m34i6dkf,24,1,7,8.3,1.0,0.99,-0.01,,,,,17.14
931,px95dqer,6om6iwep,24,2,7,8.4,1.0,0.99,-0.01,,,,,0.0
932,px95dqer,m34i6dkf,24,1,8,8.3,1.0,0.99,-0.01,,,,,17.14
933,px95dqer,6om6iwep,24,2,8,8.2,1.0,0.99,-0.01,,,,,0.0
934,px95dqer,m34i6dkf,24,1,9,8.4,1.0,0.99,-0.01,,,,,17.14
935,px95dqer,6om6iwep,24,2,9,8.3,1.0,0.99,-0.01,,,,,0.0
936,px95dqer,m34i6dkf,24,1,10,8.1,1.0,0.99,-0.01,,,,,17.14
937,px95dqer,6om6iwep,24,2,10,8.2,1.0,0.99,-0.01,,,,,0.0
938,px95dqer,m34i6dkf,24,1,11,8.1,1.0,0.99,-0.01,,,,,17.14
939,px95dqer,6om6iwep,24,2,11,8.0,1.0,0.99,-0.01,,,,,0.0
940,px95dqer,m34i6dkf,24,1,12,8.5,1.0,0.75,-2.77,,,,,17.14
941,px95dqer,6om6iwep,24,2,12,9.0,1.0,0.99,-9.21,,,,,0.0
942,px95dqer,m34i6dkf,24,1,13,8.3,1.0,0.99,-0.01,,,,,17.14
943,px95dqer,6om6iwep,24,2,13,8.4,1.0,0.99,-0.01,,,,,0.0
944,px95dqer,m34i6dkf,24,1,14,8.5,1.0,0.75,-2.77,,,,,17.14
945,px95dqer,6om6iwep,24,2,14,9.0,0.0,0.5,-1.39,,,,,0.0
946,px95dqer,m34i6dkf,24,1,15,8.1,1.0,0.99,-0.01,,,,,17.14
947,px95dqer,6om6iwep,24,2,15,8.2,1.0,0.99,-0.01,,,,,0.0
948,px95dqer,m34i6dkf,24,1,16,9.0,0.0,0.75,-2.77,"If math checks out both of us goes to canteen. If i know that one of us may not get there in time, i do office with low certainty",1.0,8.4,1.0,17.14
949,px95dqer,6om6iwep,24,2,16,8.5,1.0,0.99,-9.21,"Blind trust, goto canteen: fully certain, goto office: fully uncertain",1.0,8.3,2.0,0.0
956,px95dqer,z1plx5ri,26,1,1,8.2,1.0,0.875,-0.13,,,,,0.0
957,px95dqer,8tst1s28,26,2,1,8.3,1.0,0.5,-0.69,,,,,5.1499999999999915
958,px95dqer,z1plx5ri,26,1,2,8.1,1.0,0.99,-0.01,,,,,0.0
959,px95dqer,8tst1s28,26,2,2,8.2,1.0,0.99,-0.01,,,,,5.1499999999999915
960,px95dqer,z1plx5ri,26,1,3,8.3,1.0,0.99,-0.01,,,,,0.0
961,px95dqer,8tst1s28,26,2,3,8.2,1.0,0.99,-0.01,,,,,5.1499999999999915
962,px95dqer,z1plx5ri,26,1,4,8.3,1.0,0.99,-0.01,,,,,0.0
963,px95dqer,8tst1s28,26,2,4,8.2,1.0,0.99,-0.01,,,,,5.1499999999999915
964,px95dqer,z1plx5ri,26,1,5,8.2,1.0,0.99,-0.01,,,,,0.0
965,px95dqer,8tst1s28,26,2,5,8.1,1.0,0.99,-0.01,,,,,5.1499999999999915
966,px95dqer,z1plx5ri,26,1,6,8.4,1.0,0.99,-0.01,,,,,0.0
967,px95dqer,8tst1s28,26,2,6,8.5,1.0,0.99,-0.01,,,,,5.1499999999999915
968,px95dqer,z1plx5ri,26,1,7,8.2,1.0,0.99,-0.01,,,,,0.0
969,px95dqer,8tst1s28,26,2,7,8.3,1.0,0.99,-0.01,,,,,5.1499999999999915
970,px95dqer,z1plx5ri,26,1,8,9.0,0.0,0.75,-0.58,,,,,0.0
971,px95dqer,8tst1s28,26,2,8,9.1,0.0,0.99,-0.02,,,,,5.1499999999999915
972,px95dqer,z1plx5ri,26,1,9,8.1,1.0,0.99,-0.01,,,,,0.0
973,px95dqer,8tst1s28,26,2,9,8.2,1.0,0.99,-0.01,,,,,5.1499999999999915
974,px95dqer,z1plx5ri,26,1,10,8.1,1.0,0.99,-0.01,,,,,0.0
975,px95dqer,8tst1s28,26,2,10,8.0,1.0,0.99,-0.01,,,,,5.1499999999999915
976,px95dqer,z1plx5ri,26,1,11,8.5,0.0,0.875,-4.16,,,,,0.0
977,px95dqer,8tst1s28,26,2,11,8.4,1.0,0.99,-9.21,,,,,5.1499999999999915
978,px95dqer,z1plx5ri,26,1,12,8.3,1.0,0.99,-0.01,,,,,0.0
979,px95dqer,8tst1s28,26,2,12,8.4,1.0,0.99,-0.01,,,,,5.1499999999999915
980,px95dqer,z1plx5ri,26,1,13,9.0,0.0,0.75,-2.77,,,,,0.0
981,px95dqer,8tst1s28,26,2,13,8.5,1.0,0.99,-9.21,,,,,5.1499999999999915
982,px95dqer,z1plx5ri,26,1,14,9.0,0.0,0.875,-0.27,,,,,0.0
983,px95dqer,8tst1s28,26,2,14,9.1,0.0,0.99,-0.02,,,,,5.1499999999999915
984,px95dqer,z1plx5ri,26,1,15,8.4,1.0,0.875,-0.13,,,,,0.0
985,px95dqer,8tst1s28,26,2,15,8.3,1.0,0.99,-0.01,,,,,5.1499999999999915
986,px95dqer,z1plx5ri,26,1,16,8.4,1.0,0.875,-0.13,,,,,0.0
987,px95dqer,8tst1s28,26,2,16,8.3,1.0,0.99,-0.01,,,,,5.1499999999999915
988,px95dqer,z1plx5ri,26,1,17,8.2,1.0,0.99,-0.01,,,,,0.0
989,px95dqer,8tst1s28,26,2,17,8.3,1.0,0.99,-0.01,,,,,5.1499999999999915
990,px95dqer,z1plx5ri,26,1,18,8.2,1.0,0.99,-0.01,,,,,0.0
991,px95dqer,8tst1s28,26,2,18,8.3,1.0,0.99,-0.01,,,,,5.1499999999999915
992,px95dqer,z1plx5ri,26,1,19,8.2,1.0,0.99,-0.01,,,,,0.0
993,px95dqer,8tst1s28,26,2,19,8.1,1.0,0.99,-0.01,,,,,5.1499999999999915
994,px95dqer,z1plx5ri,26,1,20,8.4,1.0,0.875,-4.16,,,,,0.0
995,px95dqer,8tst1s28,26,2,20,8.5,0.0,0.75,-2.77,,,,,5.1499999999999915
996,px95dqer,z1plx5ri,26,1,21,8.2,1.0,0.99,-9.21,,,,,0.0
997,px95dqer,8tst1s28,26,2,21,8.3,0.0,0.5,-1.39,,,,,5.1499999999999915
998,px95dqer,z1plx5ri,26,1,22,8.3,1.0,0.99,-0.01,,,,,0.0
999,px95dqer,8tst1s28,26,2,22,8.4,1.0,0.99,-0.01,,,,,5.1499999999999915
1000,px95dqer,z1plx5ri,26,1,23,8.1,1.0,0.99,-9.21,Well if I was close to 9:00 I would be less certain especially if I met at 9:50 as my partner could possibly arrive at 9:00. At last it seemed like my partner just did not want to play any more.,1.0,8.3,2.0,0.0
1001,px95dqer,8tst1s28,26,2,23,8.0,0.0,0.5,-1.39,The winning one!,3.0,8.2,1.0,5.1499999999999915
1002,px95dqer,fihx7944,27,1,1,8.2,1.0,0.875,-0.13,,,,,1.6699999999999946
1003,px95dqer,jghl3ft6,27,2,1,8.3,1.0,0.875,-0.13,,,,,0.0
1004,px95dqer,fihx7944,27,1,2,8.1,1.0,0.99,-0.01,,,,,1.6699999999999946
1005,px95dqer,jghl3ft6,27,2,2,8.0,1.0,0.99,-0.01,,,,,0.0
1006,px95dqer,fihx7944,27,1,3,8.1,1.0,0.99,-0.01,,,,,1.6699999999999946
1007,px95dqer,jghl3ft6,27,2,3,8.2,1.0,0.875,-0.13,,,,,0.0
1008,px95dqer,fihx7944,27,1,4,8.2,1.0,0.99,-0.01,,,,,1.6699999999999946
1009,px95dqer,jghl3ft6,27,2,4,8.3,1.0,0.99,-0.01,,,,,0.0
1010,px95dqer,fihx7944,27,1,5,8.3,1.0,0.99,-0.01,,,,,1.6699999999999946
1011,px95dqer,jghl3ft6,27,2,5,8.4,1.0,0.99,-0.01,,,,,0.0
1012,px95dqer,fihx7944,27,1,6,8.4,1.0,0.99,-0.01,,,,,1.6699999999999946
1013,px95dqer,jghl3ft6,27,2,6,8.5,1.0,0.875,-0.13,,,,,0.0
1014,px95dqer,fihx7944,27,1,7,8.5,0.0,0.75,-2.77,,,,,1.6699999999999946
1015,px95dqer,jghl3ft6,27,2,7,9.0,1.0,0.875,-4.16,,,,,0.0
1016,px95dqer,fihx7944,27,1,8,9.0,0.0,0.625,-0.94,,,,,1.6699999999999946
1017,px95dqer,jghl3ft6,27,2,8,9.1,0.0,0.99,-0.02,,,,,0.0
1018,px95dqer,fihx7944,27,1,9,9.0,0.0,0.75,-0.58,,,,,1.6699999999999946
1019,px95dqer,jghl3ft6,27,2,9,9.1,0.0,0.99,-0.02,,,,,0.0
1020,px95dqer,fihx7944,27,1,10,8.1,1.0,0.99,-0.01,,,,,1.6699999999999946
1021,px95dqer,jghl3ft6,27,2,10,8.0,1.0,0.875,-0.13,,,,,0.0
1022,px95dqer,fihx7944,27,1,11,8.4,1.0,0.99,-9.21,,,,,1.6699999999999946
1023,px95dqer,jghl3ft6,27,2,11,8.5,0.0,0.875,-4.16,,,,,0.0
1024,px95dqer,fihx7944,27,1,12,8.5,1.0,0.625,-0.47,,,,,1.6699999999999946
1025,px95dqer,jghl3ft6,27,2,12,8.4,1.0,0.99,-0.01,,,,,0.0
1026,px95dqer,fihx7944,27,1,13,8.1,1.0,0.99,-0.01,,,,,1.6699999999999946
1027,px95dqer,jghl3ft6,27,2,13,8.2,1.0,0.99,-0.01,,,,,0.0
1028,px95dqer,fihx7944,27,1,14,8.3,1.0,0.99,-0.01,,,,,1.6699999999999946
1029,px95dqer,jghl3ft6,27,2,14,8.4,1.0,0.875,-0.13,,,,,0.0
1030,px95dqer,fihx7944,27,1,15,8.3,1.0,0.99,-0.01,,,,,1.6699999999999946
1031,px95dqer,jghl3ft6,27,2,15,8.2,1.0,0.99,-0.01,,,,,0.0
1032,px95dqer,fihx7944,27,1,16,8.4,1.0,0.75,-0.29,,,,,1.6699999999999946
1033,px95dqer,jghl3ft6,27,2,16,8.3,1.0,0.99,-0.01,,,,,0.0
1034,px95dqer,fihx7944,27,1,17,8.5,1.0,0.625,-1.96,,,,,1.6699999999999946
1035,px95dqer,jghl3ft6,27,2,17,9.0,1.0,0.75,-2.77,,,,,0.0
1036,px95dqer,fihx7944,27,1,18,8.2,1.0,0.99,-0.01,,,,,1.6699999999999946
1037,px95dqer,jghl3ft6,27,2,18,8.3,1.0,0.875,-0.13,,,,,0.0
1038,px95dqer,fihx7944,27,1,19,8.4,1.0,0.75,-0.29,,,,,1.6699999999999946
1039,px95dqer,jghl3ft6,27,2,19,8.5,1.0,0.99,-0.01,,,,,0.0
1040,px95dqer,fihx7944,27,1,20,9.0,0.0,0.75,-0.58,,,,,1.6699999999999946
1041,px95dqer,jghl3ft6,27,2,20,9.1,0.0,0.625,-0.94,,,,,0.0
1042,px95dqer,fihx7944,27,1,21,8.5,1.0,0.625,-1.96,,,,,1.6699999999999946
1043,px95dqer,jghl3ft6,27,2,21,9.0,1.0,0.875,-4.16,,,,,0.0
1044,px95dqer,fihx7944,27,1,22,8.4,1.0,0.75,-0.29,,,,,1.6699999999999946
1045,px95dqer,jghl3ft6,27,2,22,8.5,1.0,0.99,-0.01,,,,,0.0
1046,px95dqer,fihx7944,27,1,23,9.0,0.0,0.625,-0.94,,,,,1.6699999999999946
1047,px95dqer,jghl3ft6,27,2,23,9.1,0.0,0.75,-0.58,,,,,0.0
1048,px95dqer,fihx7944,27,1,24,8.5,1.0,0.75,-0.29,,,,,1.6699999999999946
1049,px95dqer,jghl3ft6,27,2,24,8.4,1.0,0.99,-0.01,,,,,0.0
1050,px95dqer,fihx7944,27,1,25,8.2,1.0,0.99,-0.01,,,,,1.6699999999999946
1051,px95dqer,jghl3ft6,27,2,25,8.3,1.0,0.99,-0.01,,,,,0.0
1052,px95dqer,fihx7944,27,1,26,8.2,1.0,0.99,-0.01,,,,,1.6699999999999946
1053,px95dqer,jghl3ft6,27,2,26,8.1,1.0,0.99,-0.01,,,,,0.0
1054,px95dqer,fihx7944,27,1,27,8.5,1.0,0.625,-1.96,,,,,1.6699999999999946
1055,px95dqer,jghl3ft6,27,2,27,9.0,0.0,0.75,-2.77,,,,,0.0
1056,px95dqer,fihx7944,27,1,28,8.2,1.0,0.99,-0.01,,,,,1.6699999999999946
1057,px95dqer,jghl3ft6,27,2,28,8.3,1.0,0.99,-0.01,,,,,0.0
1058,px95dqer,fihx7944,27,1,29,9.0,0.0,0.75,-2.77,,,,,1.6699999999999946
1059,px95dqer,jghl3ft6,27,2,29,8.5,1.0,0.99,-9.21,,,,,0.0
1060,px95dqer,fihx7944,27,1,30,9.0,0.0,0.75,-2.77,Only choosing office if I arrived at 9:00 or 9:10,1.0,6.0,3.0,1.6699999999999946
1061,px95dqer,jghl3ft6,27,2,30,8.5,1.0,0.875,-4.16,"Well, that's sad",1.0,8.5,3.0,0.0
